	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
3417	Unterwegs Semmig, Hermann	"„Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ —"	0.0	1.0	1.0	1.0	0.0	1.0	"„Und kalt ist's auch“, rief unter Fluch und Lärmen
Der Invalid, „wollt ihr, daß ich ins Feuer
Noch meinen Stelzfuß werfe, uns zu wärmen?
Noth thät' es wahrlich, denn der Wein ist theuer.“ „Und gingen die Geschäfte nur etwas“,
Sprach der Hausirer, „ich tränk' auch ein Glas;
Doch immer größer wird die Noth im Volke.“ Er seufzt' und alle schwiegen wie zuvor.
Auf einmal riesig aus der Tabackswolke
Hob sich der greise Vagabund empor.
Um seine Brauen lag es lange schon
Wie eines Wetters unheimliches Drohn,
Und auf der Stirne seine Ader schwoll,
Und donnernd also jetzt sein Wort erscholl:
„Wo liegt die Quelle von des Volkes Noth?
Im Volke selbst und seinem feigen Dulden!
Wollt ihr nicht ewig eure Noth verschulden,
So ruft verzweifelt aus: Brot oder Tod!
Armsel'ge Zeit, wo statt auf Barrikaden
Zu bluten für sein Recht, der freie Mann
Nur auf der Guillotine sterben kann!
Im Bagno nur bei meinen Kameraden
Lebt wie des Elementes wilde Kraft
Noch ungezähmt und frei die Leidenschaft;
Zurück zu ihnen sehne ich mich wieder,
Ich steh' auf dieser Welt sonst ganz allein,
Fast wie der Greis, der mir fällt eben ein.
Noch rieselt kalt es mir durch alle Glieder,
Denk' ich an das, was ich erzählen will.“ Er setzte sich, wir aber horchten still.
„'s war Neunundachtzig beim Bastillensturm,
Die Glocken heulten wild von jedem Thurm
Und um die alte finstre Zwingburg her
Schwoll heulend wie der Sturm des Volkes Meer ...“ „Ihr war't dabei“, warf froh erstaunt ich ein,
„Ihr kämpftet mit in jenen Heldenreih'n?
Das war ein Volk noch, nicht wie die, so heute
Sich ihres Herr'n verkaufen selbst als Beute;
Das wußte noch zu kämpfen, ja zu sterben,
Sobald es galt die Freiheit zu erwerben.“ „Ich war dabei; ein Knabe von neun Jahren,
Kämpft' ich ein Mann in jenen Heldenscharen.
Heiß brütete der Julisonne Glut,
Doch heißer kochte noch in uns das Blut.
Die Veste fiel; was wird, was muß nicht fallen,
Wenn einig sich ein Volk zum Kampf erbebt!
Wie alles kam, bekannt ist es euch Allen;
Doch höret weiter, was ich da erlebt.
Wildflutend stürzte zügellos die Menge
Sich durch die Höfe, Treppen, Keller, Gänge;
Die Opfer suchten wir der Tyrannei,
Und jubelnd riefen wir: Frei seid ihr, frei!
Aus einem Kerker aber stieg ein Greis,
Verwelkt sein Antlitz und das Haar schneeweiß.
Er starrt' uns an, es war ihm wie ein Traum;
Ans Geh'n längst nicht gewöhnt, vermochten kaum
Die Füße seines Leibes Last zu tragen.
Doch nannt' er Straß' und Haus auf unser Fragen
Nach seiner Wohnung, die nun funfzig Jahre,
Fluch den Tyrannen! er nicht mehr gesehn,
Und Männer trugen ihn auf einer Bahre;
Wie ein Triumphzug war es anzusehn.
Wir kamen an; man öffnete, man frug,
Maß dann mit kalt neugierig fremden Blicken
Den Alten, den man auf der Bahre trug,
Und schüttelte den Kopf. Mit festem Nicken
Bestätigte jedoch der mürbe Greis,
Was er verwirrt fast selbst bezweifelt hätte:
'Ja wohl, hier ist's, ich weiß doch, was ich weiß;
Dies ist mein Haus und meine Heimatsstätte.
Wo ist denn meine Frau?' — Noch Viele kamen,
Doch nicht ein Einz'ger kannte ihren Namen;
Man sprach wol was von einer jungen Frau,
Die plötzlich, als verhaftet ward ihr Gatte,
Der Schmerz aufs Todtenbett geworfen hatte,
Doch wußte Niemand mehr etwas genau.
Dreimal schon war das Haus verkauft indessen
Und wem es sonst gehörte längst vergessen.
Wir fragten in der Nachbarschaft umher,
Umsonst! es kannt' ihn Niemand, Niemand mehr.
Hinstarben seine Freunde Jahr um Jahr,
Indeß er lebend wie begraben war;
Zwei Menschenalter schlossen ihre Reih'n,
Und als er wiederkam, stand er allein.
Da brach aus seiner Brust ein stöhnend Ach,
Und aus den Augen ihm ein Thränenbach.
So stand er in sich schmerzgebrochen da,
Indeß die bleiche Menge auf ihn sah.
Dann zuckt' er wie in Wuth, wie krampfhaft rafft'
Er sich empor: 'Was steht ihr da und gafft?
Fluch eurer Freiheit, die mein Bett mir nahm,
Die in die Wüste mich zu stoßen kam!
Mein Kerker war mein einziges Asyl;
Wo ich daheim, bin ich wie im Exil.
Dort war doch eine Spinne mein Gefährte,
Jetzt aber steh' ich einsam auf der Erde.
Hoch leb' der König, der ein Dach mir gab!
Mir bleibt nun keine Heimat als das Grab!'
Wir wagten nicht der Läst'rung ihn zu zeihn,
Stumm wich die Meng', entsetzt; er blieb allein.
Mitleidig nahm ihn Einer in sein Haus,
Dort haucht' er bald die müde Seele aus.“ —"	l0020151	ANGER#FEAR#JOY#SADNESS
6750	Drei Jahr' sind bald vorbei Katsch, Adolf	"Und wie er dicht nun an uns war
Und guten Morgen bot,
Ward plötzlich Schwester Anna bleich
Und plötzlich wieder rot.
„Wilhelm!“ rief sie — „Anna!“ rief er
Und zog sie an die Brust.
Sie herzten und sie küßten sich
In sel'ger Liebeslust."	1.0	0.0	0.0	1.0	1.0	0.0	"Drei Jahr' sind bald vorbei
Katsch, Adolf Als auf die Wanderschaft ich ging,
Das war des Morgens früh:
Da gaben das Geleite mir
Die Ann' und die Marie.
Die Anne meine Schwester war,
Die trug mein Bündelein;
Marie hing an meinem Arm,
Das war die Liebste mein. Und wo der Weg sich kreuzen thut,
Da standen still wir drei;
Da küßt' ich scheidend die Marie
Und schwur ihr ew'ge Treu.
Ein Wanderbursch des Weges kam,
Der sang gar frisch: „Juchhei!
Drei Jahre mußt' ich wandern wohl,
Drei Jahr' sind bald vorbei.“ Und wie er dicht nun an uns war
Und guten Morgen bot,
Ward plötzlich Schwester Anna bleich
Und plötzlich wieder rot.
„Wilhelm!“ rief sie — „Anna!“ rief er
Und zog sie an die Brust.
Sie herzten und sie küßten sich
In sel'ger Liebeslust."	l00130170	AGITATION#JOY#LOVE
3653	Sänger und Dichter Weishaupt, Karl	"Einsam rauscht der Wasserfall
Durch die stillen Felder,
Einsam schlägt die Nachtigall
Durch die stummen Wälder;
Jubilirend, lustig leicht,
Einsam durch die Lüfte steigt
Auf der Leiter ihrer Lieder
Froh die Lerche auf und nieder."	0.0	0.0	0.0	1.0	0.0	1.0	"Sänger und Dichter
Weishaupt, Karl Einsam rauscht der Wasserfall
Durch die stillen Felder,
Einsam schlägt die Nachtigall
Durch die stummen Wälder;
Jubilirend, lustig leicht,
Einsam durch die Lüfte steigt
Auf der Leiter ihrer Lieder
Froh die Lerche auf und nieder."	l0020175	JOY#SADNESS
3746	Ist’s genug? Henckell, Karl l00100027	"Freundschaft, Glück und Liebe lassen,
Einsam wandeln öde Bahn,
Seiner Brüder stumpfe Massen
Wecken aus dem starren Wahn;
Von den Eltern scheu gemieden,
Der noch keinen Bruder schlug...
„Ihn dem Mörder anzuschmieden,
Ist’s genug?“ der Richter frug."	0.0	1.0	0.0	1.0	0.0	0.0	"Ist’s genug?
Henckell, Karl Ungebeugter Stolz der Haltung,
Einfachheit in Wort und Kleid,
Keine Phrasenpompentfaltung
Falscher Leidenschaftlichkeit;
Kraft des Wissens in den Blicken,
Ruhig redend, klaglos, klug...
„In die Gruben ihn zu schicken,
Ist’s genug?“ der Richter frug. Durch die Welt des Elends schreiten,
Schreiten durch der Knechte Nacht,
Wort der Wahrheit zu verbreiten
Wider Macht der Niedertracht;
Licht durch die Baracken werfen,
In der Hand der Freiheit Buch...
„Ihn mit Ketten zu verschärfen,
Ist’s genug?“ der Richter frug. Freundschaft, Glück und Liebe lassen,
Einsam wandeln öde Bahn,
Seiner Brüder stumpfe Massen
Wecken aus dem starren Wahn;
Von den Eltern scheu gemieden,
Der noch keinen Bruder schlug...
„Ihn dem Mörder anzuschmieden,
Ist’s genug?“ der Richter frug."	l00100027	ANGER#JOY
5619	Kaiser Nero Linke, Oscar	"Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	0.0	0.0	0.0	0.0	1.0	0.0	"Kaiser Nero
Linke, Oscar Sahst du das prachtvoll düstere Nerobild,
Das Meister Kaulbach's flüchtige Hand entwarf?
Sein Zauberreiz bleibt unauslöschlich
Winkend mir tief in das Herz gegraben. Hoch oben steht machtstrahlend der Caesar da
Im lässig weichumhüllenden Prunkgewand,
Indessen hält die ausgeklung'ne
Leier ein knieender, schöner Knabe."	l0070048	LOVE
4695	Wie hold die Worte dir vom Munde gehn Frapan, Ilse	"Wie hold die Worte dir vom Munde gehn,
Von Weisheit voll und wie Musik zu hören;
Doch spür ich oft den Ton nur mich umwehn,
Und ihren Inhalt könnt ich nicht beschwören.
So fühl ich deine Nähe mich betören,
Daß meine Augen wie durch Nebel sehn;
Als ob die äußern Sinne sich verlören,
Weil mir im Herzen zu viel Glück geschehn.
Das pocht und jauchzt, als sprengt es mir die Brust!
Du bist's! du bist's! wie sucht ich dich vergebens!
Die ganze Welt durchsucht' ich, ach, nach dir!
Und du antwortest stumm und unbewußt:
Ich bin's, die einz'ge Liebe deines Lebens
Und dein Verhängnis; zittre nun vor mir!"	0.0	0.0	0.0	1.0	1.0	0.0	"Wie hold die Worte dir vom Munde gehn
Frapan, Ilse Wie hold die Worte dir vom Munde gehn,
Von Weisheit voll und wie Musik zu hören;
Doch spür ich oft den Ton nur mich umwehn,
Und ihren Inhalt könnt ich nicht beschwören.
So fühl ich deine Nähe mich betören,
Daß meine Augen wie durch Nebel sehn;
Als ob die äußern Sinne sich verlören,
Weil mir im Herzen zu viel Glück geschehn.
Das pocht und jauchzt, als sprengt es mir die Brust!
Du bist's! du bist's! wie sucht ich dich vergebens!
Die ganze Welt durchsucht' ich, ach, nach dir!
Und du antwortest stumm und unbewußt:
Ich bin's, die einz'ge Liebe deines Lebens
Und dein Verhängnis; zittre nun vor mir!"	l00140036	JOY#LOVE
2268	VERSÖHNUNG ELSE LASKER-SCHÜLER l00300118	"Grenzt nicht mein Herz an deins –
Immer färbt dein Blut meine Wangen rot."	0.0	0.0	0.0	0.0	1.0	0.0	"Es wird ein großer Stern in meinen Schoß fallen ...
Wir wollen wachen die Nacht, In den Sprachen beten,
Die wie Harfen eingeschnitten sind. Wir wollen uns versöhnen die Nacht –
So viel Gott strömt über. Kinder sind unsere Herzen,
Die möchten ruhen müdesüß. Und unsere Lippen wollen sich küssen,
Was zagst du? Grenzt nicht mein Herz an deins –
Immer färbt dein Blut meine Wangen rot."	l00300118	LOVE
3668	Mutter und Kind Hetzer, Lina	"Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	0.0	0.0	1.0	0.0	0.0	0.0	"Mutter und Kind
Hetzer, Lina Mutter, Mutter, bring mir Blumen,
Leg sie auf mein Bettchen her,
Mit den Blumen will ich spielen,
Andres Spiel mag ich nicht mehr! — Ach, mein Liebling, wie so gerne
Brächt' ich recht viel Blumen dir,
Doch der Frühling ist noch ferne,
Kalt und eisig ist es hier! — Stille legt das Kind sein Köpfchen
Auf das weiche Kissen hin,
Engel mit den schönsten Blumen
Sieht es da vorüberziehn. Und mit süßem Lächeln reichen
Sie ihm alle Blumen hin,
Und die Mutter, bang erschauernd,
Sieht ihr Kind zu Engeln fliehn. Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	l00130420	FEAR
5332	Und droht auch Nacht der Schmerzen ganz Landesmann, Heinrich [Pseud. Lorm, Hieronymus]	"Und droht auch Nacht der Schmerzen ganz
Landesmann, Heinrich"	0.0	0.0	0.0	0.0	0.0	1.0	"Und droht auch Nacht der Schmerzen ganz
Landesmann, Heinrich"	l00160209	SADNESS
7092	Apoll von Belvedere Duboc, Charles Edouard [Pseud. Waldmüller, Robert]	"Mög' uns dein Bild die schöne Lehre geben,
Daß selbst der Zorn, wenn er ins Herz uns schlug,
Uns so veredeln sollte und erheben."	0.0	1.0	0.0	0.0	0.0	0.0	"Apoll von Belvedere
Duboc, Charles Edouard [Pseud. Waldmüller, Robert] Sie haben lange hin und her gedacht,
Wem nur dein sichrer Pfeil den Garaus mache —
War's im Gewühl der mörderischen Schlacht,
Da du dich hieltest zu der Troer Sache? Nahmst du, durch Hectors Fall in Zorn gebracht,
An Thetis' tapferm Sohn, Achilleus, Rache?
Verscheuchtest du die Furien der Nacht,
Du Freund des Lichts, von deinem goldnen Dache? Wer könnt' es sagen? — Nur des Mundes Zug
Ist klar verständlich, — deine Lippen beben,
Du bist im Zorn noch Gott — das sei genug! Mög' uns dein Bild die schöne Lehre geben,
Daß selbst der Zorn, wenn er ins Herz uns schlug,
Uns so veredeln sollte und erheben."	l0080601	ANGER
3786	Einsamkeit Meißner, Alfred	"Und ich schleiche um die Föhren,
Horche auf der Wasser Gang,
Glaube immer noch zu hören
Deinen schmerzlichen Gesang."	0.0	0.0	0.0	1.0	0.0	1.0	"Einsamkeit
Meißner, Alfred Daß ich dein auf ewig bliebe,
Tiefes, felsumschloss'nes Thal,
Traurig-schön wie unsrer Liebe
Tiefe hoffnungsvolle Qual! Tannen schauern an den Wänden,
In der Schlucht der Bergstrom tos't,
Winkt als wie mit weißen Händen:
Komm, o komm und trinke Trost! Und ich schleiche um die Föhren,
Horche auf der Wasser Gang,
Glaube immer noch zu hören
Deinen schmerzlichen Gesang."	l00200248	JOY#SADNESS
2385	So oder so! Lappe, Karl	"Nord oder Süd!
Wenn nur im warmen Busen
Ein Heiligthum der Schönheit und der Musen,
Ein götterreicher Himmel blüht!
Des Nordens Hauch kann nicht die Brust erkalten,
Des Südens Weh'n es nicht zur Lust entfalten:
Nord oder Süd,
Wenn nur die Seele glüht!"	1.0	0.0	0.0	1.0	0.0	0.0	"So oder so!
Lappe, Karl Nord oder Süd!
Wenn nur im warmen Busen
Ein Heiligthum der Schönheit und der Musen,
Ein götterreicher Himmel blüht!
Des Nordens Hauch kann nicht die Brust erkalten,
Des Südens Weh'n es nicht zur Lust entfalten:
Nord oder Süd,
Wenn nur die Seele glüht!"	l00200011	AGITATION#JOY
2633	Der kranke Mond Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	"Den Liebsten, der, im Sinnenrausch
gedankenlos, zur Liebsten schleicht,
belustigt deiner Strahlen Spiel —
dein bleiches, qualgebornes Blut,
du nächtig todeskranker Mond."	0.0	0.0	0.0	1.0	1.0	1.0	"Der kranke Mond
Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich] Du nächtig todeskranker Mond
dort auf des Himmels schwarzem Pfühl,
Dein Blick, so fiebernd übergroß,
bannt mich wie fremde Melodie. An unstillbarem Liebesleid
stirbst du, an Sehnsucht, tief erstickt.
Du nächtig todeskranker Mond
dort auf des Himmels schwarzem Pfühl. — Den Liebsten, der, im Sinnenrausch
gedankenlos, zur Liebsten schleicht,
belustigt deiner Strahlen Spiel —
dein bleiches, qualgebornes Blut,
du nächtig todeskranker Mond."	l00100127	JOY#LOVE#SADNESS
4827	Sommerlieder Stern, Adolf	"Wohl regen sich, wenn der Frühling wirbt,
Gefühle noch und Triebe —
Ein eisiger Windhauch — Alles stirbt —
Nirgend Kraft und Liebe!"	1.0	0.0	0.0	0.0	1.0	1.0	"Vom Himmel warmer, goldner Strahl,
Südlichblau die Wellen,
Tiefgrünes Laub durchrauscht das Thal,
Glühende Rosen schwellen! Es drängen sich, im Strahl gereift,
Rings die Halme zu Garben,
So weit das Auge spähend schweift.
Volle Formen und Farben! Zu Blumen schuf des Sommers Gruß
All die Knospen und Blüthen,
Er küßte sie mit glüh'ndem Kuß,
Bis sie selbst erglühten! Laßt ruhen mich in Sommers Zelt,
Daß ich künde und sage:
Es fehlen heut der Menschenwelt
Eben die Sommertage! Ein kurzer Lenz — und Winter dann;
Ein flüchtig laues Beben,
Und eisig tritt der Tod heran —
Nirgend Gluth und Leben! Wohl regen sich, wenn der Frühling wirbt,
Gefühle noch und Triebe —
Ein eisiger Windhauch — Alles stirbt —
Nirgend Kraft und Liebe!"	l0080530	AGITATION#LOVE#SADNESS
7038	Abendlied Rückert, Friedrich l00200052	"Ich sprach: O Herz, empfinde
Der Schöpfung Stille nun,
Und schick' mit jedem Kinde
Der Flur dich auch, zu ruhn."	1.0	0.0	0.0	0.0	0.0	0.0	"Abendlied
Rückert, Friedrich Ich stand auf Berges Halde,
Als Sonn' hinunterging,
Ich sah, wie überm Walde
Des Abends Goldnetz hing. Des Himmels Wolken thauten
Der Erde Frieden zu,
Bei Abendglockenlauten
Ging die Natur zur Ruh'. Ich sprach: O Herz, empfinde
Der Schöpfung Stille nun,
Und schick' mit jedem Kinde
Der Flur dich auch, zu ruhn."	l00200052	AGITATION
